index,name,group,tvgId,streamUrl,status,savedPath,sourceUrl,imageFormat,width,height,bytes,candidatesTried,reason
1011,Liberty МиМ FHD,Filme,445897,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19306/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1011-liberty-мим-fhd.png,http://epg.pw/media/images/epg/2025/07/19/20250719022118042466_32.png,png,200,200,10379,5,
1012,Liberty Союз 4K,Filme,445884,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19307/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1012-liberty-союз-4k.png,http://epg.pw/media/images/epg/2025/07/19/20250719021734519800_77.png,png,200,200,10790,5,
1013,Liberty Легенда 4K,Filme,445842,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19308/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1013-liberty-легенда-4k.png,http://epg.pw/media/images/epg/2025/07/19/20250719020608465723_26.png,png,200,200,12022,5,
1014,Liberty Нетфликс 4K,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19402/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1014-liberty-нетфликс-4k.png,http://epg.one/img/6855.png,png,165,165,10719,1,
1015,Liberty Фантастика FHD,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19403/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1015-liberty-фантастика-fhd.png,http://epg.one/img/6856.png,png,165,165,10733,1,
1016,CineMan Скорая Помощь,Filme,7327,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/15100/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1016-cineman-скорая-помощь.png,http://epg.pw/media/images/epg/2024/06/08/20240608033408851431_62.png,png,200,200,28818,5,
1017,CineMan Симпсоны,Filme,6328,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/15101/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1017-cineman-симпсоны.png,http://epg.pw/media/images/epg/2024/06/08/20240608023730607420_79.png,png,200,200,25878,6,
1018,VB Российские Сериалы,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18043/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1018-vb-россииские-сериалы.png,http://epg.one/img/6242.png,png,165,165,34489,1,
1019,Tviksel Кино 1 HD,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18069/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1019-tviksel-кино-1-hd.png,http://iptvx.one/picons/kino1int-tviksel.png,png,200,200,15621,7,
1020,Tviksel Кино 2 HD,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18070/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1020-tviksel-кино-2-hd.png,http://iptvx.one/picons/kino2-tviksel.png,png,200,200,6924,6,
1021,Tviksel Кино 1 International,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18071/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1021-tviksel-кино-1-international.png,http://iptvx.one/picons/kino1int-tviksel.png,png,200,200,15621,8,
1022,Tviksel Военное кино HD,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18072/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1022-tviksel-военное-кино-hd.png,http://iptvx.one/picons/voenkino-tviksel.png,png,200,200,11669,2,
1023,Tviksel Детское кино HD,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18073/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1023-tviksel-детское-кино-hd.png,http://iptvx.one/picons/tvplay-detskoekino.png,png,200,200,45065,6,
1024,Tviksel Детское кино International,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18074/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1024-tviksel-детское-кино-international.png,http://iptvx.one/picons/tvplay-detskoekino.png,png,200,200,45065,8,
1025,Триколор Шерлок Холмс и доктор Ватсон,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18126/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1025-триколор-шерлок-холмс-и-доктор-ватсон.png,http://iptvx.one/picons/zal-01-tricolor.png,png,200,200,22185,3,
1026,Триколор След,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18127/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1026-триколор-след.png,http://epg.one/img/6354.png,png,165,165,20410,1,
1027,Триколор Ментовские войны,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18128/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1027-триколор-ментовские-воины.png,http://iptvx.one/picons/cineman-musw.png,png,200,200,28070,4,
1028,Триколор Мелодрамы,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18129/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1028-триколор-мелодрамы.png,http://epg.one/img/6356.png,png,165,165,20845,1,
1029,Триколор Некрасивая подружка,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18131/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1029-триколор-некрасивая-подружка.png,http://iptvx.one/picons/zal-06-tricolor.png,png,200,200,22766,2,
1030,Триколор Три богатыря,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18132/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1030-триколор-три-богатыря.png,http://iptvx.one/picons/zal-07-tricolor.png,png,200,200,15585,2,
1031,Триколор Сибирские деревянные дома,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18133/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1031-триколор-сибирские-деревянные-дома.png,http://iptvx.one/picons/zal-08-tricolor.png,png,200,200,14917,2,
1032,Триколор Знание,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18134/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1032-триколор-знание.png,http://epg.one/img/6361.png,png,165,165,20544,1,
1033,Триколор Советские мультфильмы,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18135/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1033-триколор-советские-мультфильмы.png,http://iptvx.one/picons/sovmultf.png,png,200,200,32808,5,
1034,Триколор Смешарики,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18136/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1034-триколор-смешарики.png,http://epg.one/img/6363.png,png,165,165,20369,1,
1035,Триколор Комедии,Filme,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/18137/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1035-триколор-комедии.png,http://epg.one/img/6364.png,png,165,165,21015,1,
1036,Киносерия HD,Filme,mnogo-tv-hd,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19229/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1036-киносерия-hd.png,http://static.g-cdn.app/streams/mnogo-tv-hd.png,png,220,132,3897,4,
1037,Наше Новое Кино HD,Filme,nashe-novoe-kino-hd,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19231/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1037-наше-новое-кино-hd.png,http://iptvx.one/picons/nashe-novoe-kino.png,png,200,200,32049,8,
1038,Liberty Планктон FHD,Filme,7486,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20140/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1038-liberty-планктон-fhd.png,http://iptvx.one/picons/liberty-plankton.png,png,200,200,17035,4,
1039,Liberty XX Век 4K,Filme,7941,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20173/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1039-liberty-xx-век-4k.png,http://iptvx.one/picons/liberty-xxvek.png,png,200,200,11161,4,
